ENSMUSG00000027298.13	chr2	119797733	119818104	B=0.00;NK=3.74;T_CD4=1.94;T_CD8=0.64;
ENSMUSG00000027300.9	chr2	130590002	130630038	B=1.22;NK=0.41;T_CD4=2.16;T_CD8=1.23;
ENSMUSG00000027301.7	chr2	130576173	130577054	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027303.13	chr2	130450278	130554026	B=14.03;NK=22.92;T_CD4=16.39;T_CD8=8.39;
ENSMUSG00000027304.9	chr2	119675068	119735407	B=79.32;NK=137.76;T_CD4=105.09;T_CD8=82.21;
ENSMUSG00000027305.5	chr2	119655446	119662827	B=15.99;NK=7.04;T_CD4=4.11;T_CD8=4.20;
ENSMUSG00000027306.11	chr2	119618298	119651244	B=0.30;NK=0.26;T_CD4=2.22;T_CD8=0.75;
ENSMUSG00000027309.14	chr2	130706200	130906406	B=3.08;NK=3.28;T_CD4=5.91;T_CD8=3.48;
ENSMUSG00000027312.10	chr2	130906495	131030333	B=4.86;NK=2.71;T_CD4=9.39;T_CD8=3.40;
ENSMUSG00000027313.3	chr2	119351229	119354381	B=0.22;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027314.6	chr2	119325784	119335962	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027315.9	chr2	119237362	119249527	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027316.11	chr2	131039632	131043088	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027317.8	chr2	119218119	119229906	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027318.13	chr2	131050591	131063814	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027322.7	chr2	131069220	131086765	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027323.6	chr2	119112793	119147445	B=1.48;NK=0.80;T_CD4=1.43;T_CD8=1.70;
ENSMUSG00000027324.1	chr2	119034790	119039769	B=0.00;NK=0.29;T_CD4=0.19;T_CD8=0.60;
ENSMUSG00000027326.9	chr2	119047119	119105501	B=1.20;NK=2.87;T_CD4=0.20;T_CD8=0.86;
ENSMUSG00000027327.12	chr2	131146324	131160081	B=15.51;NK=31.21;T_CD4=11.67;T_CD8=12.98;
ENSMUSG00000027329.5	chr2	131170261	131187282	B=0.16;NK=0.33;T_CD4=0.00;T_CD8=0.57;
ENSMUSG00000027330.12	chr2	131186949	131198497	B=33.61;NK=14.17;T_CD4=35.34;T_CD8=17.59;
ENSMUSG00000027331.11	chr2	118814003	118853957	B=6.24;NK=7.59;T_CD4=3.04;T_CD8=5.36;
ENSMUSG00000027332.7	chr2	118861954	118882909	B=25.12;NK=4.58;T_CD4=41.45;T_CD8=13.56;
ENSMUSG00000027333.14	chr2	131491496	131525922	B=0.00;NK=13.26;T_CD4=11.20;T_CD8=5.52;
ENSMUSG00000027335.9	chr2	131545850	131562283	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027338.12	chr2	131950861	131956130	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027339.11	chr2	131989415	132030258	B=16.02;NK=7.93;T_CD4=15.87;T_CD8=13.99;
ENSMUSG00000027340.11	chr2	132052496	132145108	B=1.15;NK=1.09;T_CD4=1.91;T_CD8=1.08;
ENSMUSG00000027341.6	chr2	132239492	132247807	B=8.87;NK=21.36;T_CD4=23.58;T_CD8=17.30;
ENSMUSG00000027342.10	chr2	132249162	132253314	B=63.29;NK=108.24;T_CD4=69.08;T_CD8=83.11;
ENSMUSG00000027344.9	chr2	118204888	118256966	B=0.42;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027345.6	chr2	132424741	132452499	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027346.11	chr2	132529082	132587729	B=36.29;NK=49.96;T_CD4=23.64;T_CD8=13.78;
ENSMUSG00000027347.14	chr2	117279993	117343001	B=30.40;NK=25.79;T_CD4=56.44;T_CD8=33.93;
ENSMUSG00000027349.5	chr2	117249739	117271540	B=6.40;NK=12.71;T_CD4=9.50;T_CD8=10.55;
ENSMUSG00000027350.8	chr2	132781278	132795079	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027351.10	chr2	117121374	117182279	B=0.06;NK=2.17;T_CD4=0.52;T_CD8=0.81;
ENSMUSG00000027353.10	chr2	132816141	132844197	B=1.37;NK=0.00;T_CD4=1.26;T_CD8=0.96;
ENSMUSG00000027355.11	chr2	116878691	116892494	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027356.8	chr2	132904389	132945906	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027357.12	chr2	132846666	132866785	B=10.11;NK=6.92;T_CD4=13.07;T_CD8=9.69;
ENSMUSG00000027358.6	chr2	133552159	133562885	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027359.12	chr2	126552407	126588243	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027360.5	chr2	126593667	126619299	B=0.29;NK=0.00;T_CD4=0.22;T_CD8=0.48;
ENSMUSG00000027361.11	chr2	126627442	126676337	B=8.07;NK=8.34;T_CD4=7.78;T_CD8=6.21;
ENSMUSG00000027363.11	chr2	126707328	126759297	B=10.43;NK=15.37;T_CD4=8.59;T_CD8=5.34;
ENSMUSG00000027364.8	chr2	126709096	126783458	B=169.30;NK=271.68;T_CD4=144.04;T_CD8=241.93;
ENSMUSG00000027365.10	chr2	126791565	126876230	B=38.55;NK=24.28;T_CD4=43.36;T_CD8=27.23;
ENSMUSG00000027366.8	chr2	126890391	126933235	B=10.63;NK=17.96;T_CD4=6.84;T_CD8=8.03;
ENSMUSG00000027367.12	chr2	127270218	127298932	B=12.50;NK=12.97;T_CD4=9.42;T_CD8=11.31;
ENSMUSG00000027368.6	chr2	127336159	127338376	B=150.48;NK=140.58;T_CD4=105.19;T_CD8=71.71;
ENSMUSG00000027371.6	chr2	127436215	127444565	B=17.36;NK=10.00;T_CD4=21.13;T_CD8=14.06;
ENSMUSG00000027374.8	chr2	127587222	127606829	B=18.21;NK=15.57;T_CD4=34.51;T_CD8=30.23;
ENSMUSG00000027375.10	chr2	127633226	127656695	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027376.11	chr2	127526473	127541467	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027377.2	chr2	127704386	127729932	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027378.12	chr2	127740732	127788897	B=0.00;NK=2.60;T_CD4=0.61;T_CD8=0.81;
ENSMUSG00000027379.9	chr2	127801122	127831865	B=0.52;NK=0.23;T_CD4=0.15;T_CD8=0.34;
ENSMUSG00000027380.6	chr2	127838876	128123873	B=0.00;NK=0.55;T_CD4=3.41;T_CD8=3.24;
ENSMUSG00000027381.12	chr2	128126038	128162547	B=6.64;NK=29.88;T_CD4=16.36;T_CD8=7.71;
ENSMUSG00000027384.6	chr2	140170649	140203689	B=11.25;NK=15.40;T_CD4=13.31;T_CD8=10.73;
ENSMUSG00000027386.5	chr2	128862981	128897034	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027387.11	chr2	128926268	128944077	B=3.94;NK=8.23;T_CD4=7.16;T_CD8=3.56;
ENSMUSG00000027394.9	chr2	129065942	129096283	B=0.23;NK=1.52;T_CD4=0.85;T_CD8=0.82;
ENSMUSG00000027395.11	chr2	129100995	129126594	B=6.09;NK=2.92;T_CD4=2.43;T_CD8=3.44;
ENSMUSG00000027397.10	chr2	129198764	129211616	B=6.75;NK=38.69;T_CD4=29.22;T_CD8=24.70;
ENSMUSG00000027398.9	chr2	129364570	129371139	B=0.53;NK=59.29;T_CD4=0.00;T_CD8=1.23;
ENSMUSG00000027399.1	chr2	129299610	129309972	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027400.7	chr2	129686565	129699844	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027401.9	chr2	130012349	130050399	B=0.00;NK=3.36;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027403.8	chr2	130112416	130154232	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027404.11	chr2	130171414	130179403	B=141.81;NK=278.43;T_CD4=129.09;T_CD8=153.34;
ENSMUSG00000027405.12	chr2	130274430	130279313	B=382.56;NK=183.93;T_CD4=318.45;T_CD8=289.39;
ENSMUSG00000027406.8	chr2	130279309	130284547	B=75.53;NK=122.38;T_CD4=84.28;T_CD8=107.10;
ENSMUSG00000027408.7	chr2	130390775	130397574	B=0.00;NK=1.22;T_CD4=0.41;T_CD8=0.00;
ENSMUSG00000027409.5	chr2	130405259	130406074	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027411.13	chr2	130424339	130444269	B=178.29;NK=208.80;T_CD4=152.85;T_CD8=133.82;
ENSMUSG00000027412.8	chr2	160880670	160906002	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.14;
ENSMUSG00000027416.2	chr2	143078473	143081713	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027419.9	chr2	143546156	143816285	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027420.9	chr2	143826528	143863173	B=0.00;NK=0.33;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027422.11	chr2	143947395	144011263	B=84.99;NK=106.99;T_CD4=30.09;T_CD8=26.73;
ENSMUSG00000027423.11	chr2	144250123	144270906	B=500.85;NK=320.25;T_CD4=155.01;T_CD8=139.71;
ENSMUSG00000027424.7	chr2	144270663	144281227	B=1.96;NK=4.91;T_CD4=2.59;T_CD8=2.64;
ENSMUSG00000027425.14	chr2	144368983	144407676	B=46.21;NK=40.88;T_CD4=37.00;T_CD8=15.85;
ENSMUSG00000027427.9	chr2	144527718	144541995	B=3.55;NK=6.98;T_CD4=4.48;T_CD8=4.11;
ENSMUSG00000027428.9	chr2	144542265	144550869	B=0.49;NK=4.68;T_CD4=1.81;T_CD8=0.60;
ENSMUSG00000027429.12	chr2	144556229	144590749	B=8.45;NK=19.42;T_CD4=10.78;T_CD8=8.72;
ENSMUSG00000027430.8	chr2	144599897	144768758	B=13.90;NK=8.02;T_CD4=22.58;T_CD8=23.39;
ENSMUSG00000027431.5	chr2	144823656	144824415	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027433.5	chr2	147012996	147078000	B=56.07;NK=62.83;T_CD4=41.86;T_CD8=49.09;
ENSMUSG00000027434.11	chr2	147177546	147194243	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027435.8	chr2	148436640	148443563	B=2.34;NK=1.15;T_CD4=0.58;T_CD8=0.80;
ENSMUSG00000027438.10	chr2	148693985	148732467	B=0.11;NK=0.00;T_CD4=0.59;T_CD8=0.45;
ENSMUSG00000027439.9	chr2	148681023	148692949	B=2.78;NK=1.28;T_CD4=1.72;T_CD8=1.30;
ENSMUSG00000027442.6	chr2	148798785	148805595	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027443.6	chr2	148789361	148793546	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027444.2	chr2	148782009	148785937	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027445.3	chr2	148835147	148838738	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027446.2	chr2	148846711	148865038	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027447.6	chr2	148871722	148875692	B=130.50;NK=1062.09;T_CD4=53.85;T_CD8=54.38;
ENSMUSG00000027452.7	chr2	150618105	150668500	B=14.10;NK=18.78;T_CD4=6.61;T_CD8=9.54;
ENSMUSG00000027454.6	chr2	150905400	150931280	B=1.95;NK=5.88;T_CD4=1.91;T_CD8=0.46;
ENSMUSG00000027455.12	chr2	151494182	151511414	B=132.37;NK=69.11;T_CD4=152.77;T_CD8=48.38;
ENSMUSG00000027456.8	chr2	151572622	151590005	B=0.00;NK=0.00;T_CD4=4.18;T_CD8=2.49;
ENSMUSG00000027457.11	chr2	151590549	151632593	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027459.12	chr2	151969398	151980219	B=4.70;NK=14.33;T_CD4=7.44;T_CD8=5.50;
ENSMUSG00000027460.7	chr2	151911210	151945337	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027463.10	chr2	151996511	152009258	B=0.77;NK=5.04;T_CD4=0.45;T_CD8=1.29;
ENSMUSG00000027465.9	chr2	152293828	152313996	B=24.84;NK=34.45;T_CD4=18.99;T_CD8=18.06;
ENSMUSG00000027466.11	chr2	152316334	152332653	B=44.92;NK=55.90;T_CD4=45.82;T_CD8=57.32;
ENSMUSG00000027468.2	chr2	152485663	152490138	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027469.12	chr2	152847964	152895321	B=0.59;NK=1.03;T_CD4=1.15;T_CD8=0.71;
ENSMUSG00000027470.9	chr2	152911352	152923068	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.17;
ENSMUSG00000027472.10	chr2	153008890	153015427	B=48.56;NK=38.22;T_CD4=64.75;T_CD8=45.11;
ENSMUSG00000027474.8	chr2	153065955	153081735	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027475.9	chr2	153291413	153333390	B=1.36;NK=2.73;T_CD4=3.67;T_CD8=2.24;
ENSMUSG00000027478.11	chr2	153649450	153687730	B=9.88;NK=8.96;T_CD4=8.89;T_CD8=6.87;
ENSMUSG00000027479.10	chr2	153741274	153773310	B=10.09;NK=22.83;T_CD4=16.01;T_CD8=10.97;
ENSMUSG00000027480.8	chr2	153856188	153871084	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027481.2	chr2	153875045	153895270	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027482.8	chr2	154130336	154138356	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027483.7	chr2	154142880	154149219	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027484.2	chr2	154162607	154168450	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027485.11	chr2	154190818	154220369	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027487.7	chr2	154335380	154373010	B=2.88;NK=1.19;T_CD4=5.66;T_CD8=5.62;
ENSMUSG00000027488.8	chr2	154376313	154408099	B=0.00;NK=1.47;T_CD4=0.00;T_CD8=0.23;
ENSMUSG00000027489.11	chr2	154544399	154558890	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.71;
ENSMUSG00000027490.13	chr2	154559407	154569892	B=6.27;NK=1.41;T_CD4=0.67;T_CD8=1.31;
ENSMUSG00000027495.4	chr2	172345565	172355749	B=2.22;NK=7.91;T_CD4=1.65;T_CD8=2.07;
ENSMUSG00000027496.11	chr2	172356190	172370535	B=1.50;NK=0.42;T_CD4=0.84;T_CD8=0.60;
ENSMUSG00000027498.10	chr2	172370681	172382448	B=6.49;NK=4.71;T_CD4=6.33;T_CD8=3.53;
ENSMUSG00000027499.8	chr3	7366669	7445366	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.31;
ENSMUSG00000027500.10	chr3	8509360	8561606	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.08;
ENSMUSG00000027502.7	chr2	172440556	172469908	B=43.40;NK=74.48;T_CD4=49.34;T_CD8=36.74;
ENSMUSG00000027505.2	chr2	172472520	172474331	B=2.65;NK=0.00;T_CD4=0.39;T_CD8=0.74;
ENSMUSG00000027506.11	chr3	8925593	9004723	B=38.02;NK=42.35;T_CD4=8.42;T_CD8=6.80;
ENSMUSG00000027508.11	chr3	9687479	9833679	B=13.88;NK=10.53;T_CD4=11.16;T_CD8=9.39;
ENSMUSG00000027509.7	chr2	173000117	173015739	B=39.52;NK=35.97;T_CD4=24.25;T_CD8=24.16;
ENSMUSG00000027510.13	chr2	173020498	173034734	B=74.64;NK=43.95;T_CD4=122.28;T_CD8=85.98;
ENSMUSG00000027513.7	chr2	173153048	173159273	B=0.13;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027514.10	chr2	173206612	173218923	B=47.86;NK=112.38;T_CD4=80.81;T_CD8=54.80;
ENSMUSG00000027517.9	chr2	173568666	173578365	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027518.3	chr2	173522586	173528501	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027519.6	chr2	173659760	173707343	B=4.60;NK=14.70;T_CD4=8.66;T_CD8=6.20;
ENSMUSG00000027520.11	chr1	63273265	63314576	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027522.11	chr2	174076308	174099771	B=48.14;NK=55.53;T_CD4=37.81;T_CD8=37.49;
ENSMUSG00000027523.15	chr2	174284320	174346744	B=672.09;NK=706.62;T_CD4=401.65;T_CD8=350.09;
ENSMUSG00000027524.5	chr2	174760619	174784042	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027525.13	chr2	178118975	178338492	B=0.00;NK=30.67;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027528.8	chr3	10193621	10197283	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027530.11	chr3	10244209	10301183	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027531.12	chr3	10311956	10331439	B=9.76;NK=17.72;T_CD4=9.62;T_CD8=6.39;
ENSMUSG00000027533.10	chr3	10012548	10016607	B=3.13;NK=6.32;T_CD4=6.26;T_CD8=4.73;
ENSMUSG00000027534.12	chr3	10417817	10440102	B=2.84;NK=7.47;T_CD4=2.56;T_CD8=2.08;
ENSMUSG00000027536.6	chr3	10366907	10428856	B=0.06;NK=0.00;T_CD4=0.17;T_CD8=0.09;
ENSMUSG00000027540.9	chr2	167932057	167979385	B=54.53;NK=100.54;T_CD4=51.94;T_CD8=43.67;
ENSMUSG00000027544.12	chr2	168476410	168601657	B=5.87;NK=8.37;T_CD4=13.00;T_CD8=8.87;
ENSMUSG00000027546.11	chr2	168634438	168742409	B=0.20;NK=0.00;T_CD4=3.21;T_CD8=0.41;
ENSMUSG00000027547.13	chr2	168748332	168767943	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027550.10	chr3	14533788	14572658	B=15.21;NK=5.09;T_CD4=9.73;T_CD8=6.39;
ENSMUSG00000027551.11	chr2	168893331	168955587	B=3.32;NK=1.23;T_CD4=4.96;T_CD8=3.52;
ENSMUSG00000027552.10	chr3	14578641	14606309	B=8.64;NK=6.66;T_CD4=5.52;T_CD8=6.16;
ENSMUSG00000027555.8	chr3	14641727	14663002	B=0.46;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027556.11	chr3	14766216	14808368	B=0.00;NK=0.00;T_CD4=1.13;T_CD8=0.42;
ENSMUSG00000027559.5	chr3	14863512	14872523	B=0.21;NK=0.00;T_CD4=0.00;T_CD8=3.05;
ENSMUSG00000027560.4	chr2	170731807	170879769	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027562.8	chr3	14886273	14900770	B=10.73;NK=107.01;T_CD4=4.60;T_CD8=7.59;
ENSMUSG00000027564.3	chr3	17948444	17948952	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027566.10	chr2	180036373	180042433	B=261.75;NK=376.79;T_CD4=295.10;T_CD8=335.69;
ENSMUSG00000027568.5	chr2	180499976	180544980	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027569.11	chr2	180581304	180586304	B=34.28;NK=18.63;T_CD4=28.80;T_CD8=14.37;
ENSMUSG00000027570.11	chr2	180597790	180622189	B=0.23;NK=3.24;T_CD4=2.59;T_CD8=1.74;
ENSMUSG00000027573.7	chr2	180710117	180718733	B=11.49;NK=26.43;T_CD4=18.39;T_CD8=10.92;
ENSMUSG00000027574.11	chr2	180934772	180954699	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027575.15	chr2	180967225	180982526	B=25.97;NK=32.98;T_CD4=17.70;T_CD8=14.20;
ENSMUSG00000027577.10	chr2	181018380	181043546	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027579.6	chr2	181205562	181213185	B=0.14;NK=0.00;T_CD4=0.31;T_CD8=0.00;
ENSMUSG00000027580.13	chr2	181227615	181242027	B=28.21;NK=11.86;T_CD4=13.80;T_CD8=8.56;
ENSMUSG00000027581.12	chr2	181306459	181314500	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027582.12	chr2	181364928	181383628	B=6.03;NK=14.62;T_CD4=13.99;T_CD8=15.29;
ENSMUSG00000027583.9	chr2	181387762	181459426	B=0.39;NK=2.50;T_CD4=1.41;T_CD8=1.03;
ENSMUSG00000027584.12	chr2	181715016	181720985	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.07;
ENSMUSG00000027589.10	chr2	181837854	181857461	B=12.84;NK=15.95;T_CD4=22.92;T_CD8=11.31;
ENSMUSG00000027593.11	chr2	154791096	154867261	B=35.68;NK=116.52;T_CD4=64.41;T_CD8=57.66;
ENSMUSG00000027596.6	chr2	154791402	155051012	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.23;
ENSMUSG00000027597.11	chr2	155059310	155074497	B=5.85;NK=4.86;T_CD4=4.47;T_CD8=8.70;
ENSMUSG00000027598.12	chr2	155133509	155226855	B=9.80;NK=11.09;T_CD4=9.97;T_CD8=6.49;
ENSMUSG00000027599.9	chr3	19131402	19163065	B=6.66;NK=13.69;T_CD4=8.84;T_CD8=7.30;
ENSMUSG00000027601.9	chr3	19187327	19220817	B=14.94;NK=12.79;T_CD4=13.50;T_CD8=16.87;
ENSMUSG00000027602.5	chr2	155276297	155278073	B=5.69;NK=4.32;T_CD4=4.52;T_CD8=4.33;
ENSMUSG00000027603.11	chr2	155490379	155518237	B=0.00;NK=0.59;T_CD4=3.80;T_CD8=0.62;
ENSMUSG00000027605.14	chr2	155517948	155585724	B=1.95;NK=18.51;T_CD4=9.31;T_CD8=8.14;
ENSMUSG00000027606.8	chr3	19508595	19610862	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027610.13	chr2	155563181	155592810	B=4.48;NK=11.10;T_CD4=4.74;T_CD8=5.29;
ENSMUSG00000027611.8	chr2	155751117	155755471	B=0.22;NK=0.49;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027612.7	chr2	155775342	155818366	B=3.37;NK=1.97;T_CD4=2.93;T_CD8=1.94;
ENSMUSG00000027613.11	chr2	155819832	155826925	B=148.57;NK=177.40;T_CD4=114.57;T_CD8=132.68;
ENSMUSG00000027615.10	chr3	19995945	20035315	B=23.50;NK=15.92;T_CD4=8.88;T_CD8=9.00;
ENSMUSG00000027618.13	chr2	156123639	156144186	B=35.18;NK=32.82;T_CD4=29.69;T_CD8=36.30;
ENSMUSG00000027620.12	chr2	156147239	156180238	B=586.70;NK=388.78;T_CD4=450.61;T_CD8=293.94;
ENSMUSG00000027624.13	chr2	156420909	156543214	B=0.00;NK=1.19;T_CD4=0.71;T_CD8=0.06;
ENSMUSG00000027628.6	chr2	156547584	156568972	B=5.72;NK=3.99;T_CD4=3.41;T_CD8=3.87;
ENSMUSG00000027630.9	chr3	22076652	22216594	B=4.82;NK=5.91;T_CD4=5.57;T_CD8=4.04;
ENSMUSG00000027634.10	chr2	156927345	156992056	B=13.07;NK=18.34;T_CD4=42.73;T_CD8=27.71;
ENSMUSG00000027635.11	chr2	156995265	157007154	B=3.42;NK=3.40;T_CD4=1.39;T_CD8=1.87;
ENSMUSG00000027636.7	chr2	156872457	156887192	B=9.59;NK=36.57;T_CD4=25.34;T_CD8=23.85;
ENSMUSG00000027637.3	chr2	156863128	156873563	B=31.29;NK=87.44;T_CD4=66.90;T_CD8=56.31;
ENSMUSG00000027639.12	chr2	157097533	157135265	B=243.79;NK=232.22;T_CD4=208.15;T_CD8=136.39;
ENSMUSG00000027641.9	chr2	157145893	157204534	B=4.43;NK=5.45;T_CD4=5.00;T_CD8=4.61;
ENSMUSG00000027642.11	chr2	157279017	157326319	B=34.46;NK=81.40;T_CD4=50.58;T_CD8=54.80;
ENSMUSG00000027643.5	chr2	157329497	157347506	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027646.11	chr2	157418444	157471862	B=0.00;NK=0.00;T_CD4=0.70;T_CD8=0.00;
ENSMUSG00000027649.11	chr2	157737401	157891614	B=7.21;NK=13.90;T_CD4=13.82;T_CD8=10.58;
ENSMUSG00000027650.8	chr2	157981803	158028433	B=9.48;NK=9.56;T_CD4=7.05;T_CD8=5.22;
ENSMUSG00000027651.12	chr2	158028497	158132297	B=27.53;NK=11.28;T_CD4=13.60;T_CD8=14.35;
ENSMUSG00000027652.11	chr2	158409848	158499253	B=7.85;NK=16.17;T_CD4=9.95;T_CD8=5.42;
ENSMUSG00000027654.2	chr2	158768093	158786637	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027655.10	chr2	158794807	158858214	B=2.28;NK=1.20;T_CD4=2.98;T_CD8=2.27;
ENSMUSG00000027656.7	chr2	163820861	163833146	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027660.12	chr3	31095058	31122577	B=2.64;NK=4.08;T_CD4=3.58;T_CD8=2.38;
ENSMUSG00000027661.4	chr2	165503787	165519917	B=0.20;NK=0.22;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027663.8	chr3	32334792	32366014	B=0.67;NK=1.49;T_CD4=1.43;T_CD8=1.42;
ENSMUSG00000027665.9	chr3	32397671	32468486	B=15.29;NK=12.70;T_CD4=10.24;T_CD8=7.50;
ENSMUSG00000027667.9	chr3	32510259	32520833	B=16.25;NK=14.75;T_CD4=31.37;T_CD8=14.06;
ENSMUSG00000027668.9	chr3	32529465	32579239	B=2.51;NK=1.63;T_CD4=3.21;T_CD8=1.76;
ENSMUSG00000027669.10	chr3	32580332	32616585	B=1.94;NK=2.29;T_CD4=2.25;T_CD8=3.04;
ENSMUSG00000027670.4	chr2	165393760	165400405	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027671.10	chr3	32706298	32726973	B=26.45;NK=47.77;T_CD4=41.19;T_CD8=29.50;
ENSMUSG00000027673.8	chr3	32736990	32751566	B=131.43;NK=236.59;T_CD4=145.68;T_CD8=184.38;
ENSMUSG00000027674.12	chr3	32949408	33143247	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000027676.7	chr3	33812361	33844310	B=3.12;NK=1.40;T_CD4=3.09;T_CD8=1.29;
