chr2	19909780	20810713	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.13;
chr11	50210890	50235103	B=6.73;NK=30.19;T_CD4=7.35;T_CD8=8.33;
chr4	140986873	141007330	B=39.67;NK=23.18;T_CD4=8.84;T_CD8=7.20;
chr3	54735539	54751127	B=14.23;NK=40.92;T_CD4=16.76;T_CD8=16.39;
chr7	30899176	30914873	B=0.00;NK=13.79;T_CD4=0.11;T_CD8=0.00;
chr17	25133391	25162104	B=12.79;NK=10.83;T_CD4=8.14;T_CD8=6.23;
chr5	140331860	140338137	B=8.57;NK=40.54;T_CD4=12.02;T_CD8=17.73;
chr2	58821697	59160683	B=0.00;NK=0.79;T_CD4=0.07;T_CD8=0.00;
chr11	50131396	50172785	B=3.25;NK=16.04;T_CD4=6.88;T_CD8=4.97;
chr2	25332338	25352212	B=14.06;NK=10.29;T_CD4=10.85;T_CD8=7.78;
chr7	106955984	106956934	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr12	28594173	28623290	B=0.00;NK=0.00;T_CD4=0.38;T_CD8=0.12;
chr13	21638580	21639521	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr15	73512560	73572242	B=6.00;NK=2.77;T_CD4=0.79;T_CD8=1.29;
chr6	42668002	42710072	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr8	105844678	105852008	B=6.62;NK=5.77;T_CD4=5.67;T_CD8=6.34;
chr10	100443902	100487350	B=0.00;NK=0.00;T_CD4=0.22;T_CD8=0.00;
chr15	102338247	102350759	B=9.76;NK=18.99;T_CD4=6.53;T_CD8=7.34;
chr8	84132828	84147936	B=9.82;NK=28.67;T_CD4=12.54;T_CD8=10.58;
chr5	139802485	139819917	B=0.22;NK=0.38;T_CD4=0.53;T_CD8=0.31;
chr5	34638532	34660148	B=24.67;NK=19.30;T_CD4=22.74;T_CD8=23.70;
chr15	73095844	73184840	B=6.41;NK=8.89;T_CD4=9.24;T_CD8=6.38;
chrX	36195904	36199158	B=0.00;NK=0.00;T_CD4=0.38;T_CD8=0.16;
chr1	85793441	85851576	B=16.01;NK=33.81;T_CD4=27.88;T_CD8=21.09;
chr8	88697028	88751945	B=7.91;NK=8.08;T_CD4=11.34;T_CD8=6.79;
chr5	139706693	139736336	B=0.00;NK=0.91;T_CD4=0.08;T_CD8=0.00;
chr13	21362827	21369824	B=0.37;NK=1.91;T_CD4=1.04;T_CD8=1.69;
chr2	25238818	25242452	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr7	30640994	30650317	B=81.11;NK=176.15;T_CD4=129.74;T_CD8=101.89;
chr9	119238432	119322427	B=1.35;NK=3.48;T_CD4=3.42;T_CD8=3.74;
chr18	14706151	14762299	B=0.00;NK=0.00;T_CD4=0.16;T_CD8=0.00;
chr7	106814144	106820709	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr3	146852367	146984009	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr19	46329812	46338660	B=61.91;NK=42.23;T_CD4=14.62;T_CD8=19.44;
chr4	144270633	144280488	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr7	30616974	30626151	B=174.42;NK=340.69;T_CD4=191.33;T_CD8=209.72;
chr2	25222160	25224702	B=44.74;NK=79.14;T_CD4=38.95;T_CD8=50.32;
chr15	72512119	72546279	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr10	63382443	63408840	B=1.20;NK=1.84;T_CD4=0.81;T_CD8=1.17;
chr1	84369839	84696221	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr9	122951081	123018725	B=0.36;NK=0.64;T_CD4=1.18;T_CD8=0.44;
chrX	23693051	23806025	B=7.10;NK=2.86;T_CD4=5.09;T_CD8=4.07;
chr2	25212207	25214637	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr17	26081211	26090329	B=1.94;NK=3.92;T_CD4=3.36;T_CD8=2.10;
chr9	22331214	22389206	B=0.19;NK=0.28;T_CD4=0.19;T_CD8=0.15;
chr8	88199213	88259722	B=7.45;NK=16.27;T_CD4=10.84;T_CD8=9.90;
chr9	66946086	66949516	B=64.75;NK=120.99;T_CD4=67.92;T_CD8=46.05;
chrX	23219271	23365082	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chrX	66649318	66661393	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr2	48949510	49322284	B=1.79;NK=3.49;T_CD4=3.21;T_CD8=0.69;
chr15	71445678	71727838	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr2	25085667	25095149	B=0.00;NK=2.50;T_CD4=2.49;T_CD8=0.00;
chr8	88118769	88135110	B=11.38;NK=19.16;T_CD4=11.27;T_CD8=9.71;
chr2	25080304	25085716	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr9	123636122	123678885	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr1	123321471	124045559	B=0.00;NK=0.00;T_CD4=0.02;T_CD8=0.00;
chr10	63100156	63100605	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr5	139200637	139249840	B=9.92;NK=17.64;T_CD4=12.49;T_CD8=8.29;
chr11	59450045	59458567	B=2.19;NK=2.46;T_CD4=1.12;T_CD8=0.85;
chr17	24155833	24163766	B=32.10;NK=63.39;T_CD4=30.34;T_CD8=15.22;
chr4	40259601	40269850	B=7.70;NK=7.62;T_CD4=7.41;T_CD8=5.09;
chr3	146404642	146440139	B=0.77;NK=0.68;T_CD4=0.38;T_CD8=1.09;
chr7	30565427	30567962	B=12.54;NK=20.66;T_CD4=57.02;T_CD8=40.59;
chr3	146220961	146286214	B=0.00;NK=0.00;T_CD4=0.10;T_CD8=0.00;
chr2	24976033	25054057	B=50.44;NK=17.34;T_CD4=46.41;T_CD8=43.72;
chr3	63696234	63899472	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr7	30561868	30563184	B=206.64;NK=306.49;T_CD4=236.68;T_CD8=157.47;
chr8	86723940	86746006	B=4.52;NK=4.08;T_CD4=6.73;T_CD8=7.13;
chr7	30555441	30559838	B=27.93;NK=61.60;T_CD4=40.86;T_CD8=38.41;
chr2	24974117	24975098	B=21.05;NK=36.24;T_CD4=23.89;T_CD8=31.78;
chr3	146117459	146141806	B=0.59;NK=0.00;T_CD4=0.70;T_CD8=1.31;
chr7	30552178	30555443	B=0.83;NK=2.38;T_CD4=2.36;T_CD8=1.09;
chr18	9278607	9282809	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr4	137277489	137299726	B=0.00;NK=0.18;T_CD4=0.31;T_CD8=0.27;
chr17	46755663	46763712	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr11	59202486	59206134	B=32.31;NK=38.79;T_CD4=28.92;T_CD8=38.68;
chr7	105752989	105787654	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr3	145987870	146021720	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr7	30539134	30552296	B=2.81;NK=4.10;T_CD4=2.55;T_CD8=3.00;
chr9	63953076	64022059	B=1.65;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr8	86482260	86580686	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr3	145938014	145944829	B=53.41;NK=65.37;T_CD4=47.55;T_CD8=26.21;
chr10	62947026	62974185	B=2.38;NK=9.61;T_CD4=1.35;T_CD8=2.04;
chr8	85840959	86061376	B=4.96;NK=4.21;T_CD4=5.23;T_CD8=4.26;
chr18	74779197	74806207	B=19.29;NK=26.01;T_CD4=25.35;T_CD8=30.92;
chr7	30522226	30534180	B=1.39;NK=0.54;T_CD4=0.36;T_CD8=0.68;
chr3	62338344	62462221	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr4	136895917	136898803	B=0.00;NK=5.39;T_CD4=3.62;T_CD8=0.00;
chr2	44564412	44927657	B=4.10;NK=2.78;T_CD4=4.55;T_CD8=2.70;
chr7	30493622	30513402	B=0.00;NK=0.00;T_CD4=0.19;T_CD8=0.41;
chr2	24790769	24919609	B=21.29;NK=26.61;T_CD4=20.95;T_CD8=13.23;
chr3	61361638	61368430	B=1.25;NK=9.34;T_CD4=2.87;T_CD8=2.41;
chr4	136889804	136893065	B=0.00;NK=7.27;T_CD4=0.44;T_CD8=0.00;
chr5	138441468	138460694	B=6.30;NK=5.48;T_CD4=4.76;T_CD8=1.98;
chr6	41652173	41680769	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr8	85636588	85690973	B=0.00;NK=0.41;T_CD4=0.09;T_CD8=0.09;
chr18	9212856	9216201	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr4	136880129	136886187	B=1.33;NK=13.21;T_CD4=0.99;T_CD8=0.00;
chr1	120340582	120343174	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr19	3935186	3949340	B=183.30;NK=58.63;T_CD4=6.16;T_CD8=3.72;
chr9	14696230	14740733	B=0.00;NK=0.00;T_CD4=0.31;T_CD8=0.00;
chr8	124793019	124834713	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.04;
chr7	30447534	30457690	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chrX	48541625	48594504	B=2.70;NK=4.36;T_CD4=2.69;T_CD8=2.99;
chr17	87282886	87381769	B=41.34;NK=70.36;T_CD4=20.70;T_CD8=30.48;
chr4	136610437	136613226	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr10	62659043	62726128	B=0.36;NK=1.89;T_CD4=0.34;T_CD8=0.09;
chr2	148820081	148830410	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr15	103895859	103899312	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr5	138280240	138312393	B=0.64;NK=4.31;T_CD4=0.47;T_CD8=0.07;
chr7	30421732	30428746	B=28.26;NK=22.79;T_CD4=14.00;T_CD8=13.20;
chrX	48474944	48513563	B=13.33;NK=7.61;T_CD4=17.46;T_CD8=7.78;
chr8	85408759	85432841	B=8.03;NK=15.29;T_CD4=6.95;T_CD8=7.67;
chr6	41311233	41316841	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr4	136550540	136602723	B=6.78;NK=11.36;T_CD4=12.05;T_CD8=10.96;
chr18	73735038	73754479	B=1.05;NK=1.55;T_CD4=1.30;T_CD8=1.04;
chr9	66843672	66919705	B=1.84;NK=7.64;T_CD4=5.90;T_CD8=2.89;
chr15	66526212	66561046	B=3.83;NK=21.71;T_CD4=26.68;T_CD8=18.12;
chr5	138259656	138264046	B=11.51;NK=17.37;T_CD4=12.71;T_CD8=13.68;
chr2	14388316	14494977	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr3	59925214	59937949	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr10	62538626	62578457	B=8.13;NK=6.19;T_CD4=5.88;T_CD8=6.44;
chr7	30355514	30362772	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr2	148768609	148771497	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chrX	48341358	48408049	B=0.59;NK=5.23;T_CD4=1.22;T_CD8=0.85;
chr3	145070265	145099104	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr19	44493472	44514273	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr1	119923341	119997234	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr11	58954685	58973098	B=0.60;NK=0.45;T_CD4=0.87;T_CD8=0.51;
chr15	102116528	102136234	B=12.44;NK=35.09;T_CD4=11.40;T_CD8=9.96;
chr5	138187485	138193918	B=5.73;NK=9.71;T_CD4=5.18;T_CD8=5.23;
chr9	91362413	91389348	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr1	119907890	119913208	B=1.36;NK=1.16;T_CD4=1.48;T_CD8=1.41;
chr8	79711820	79777321	B=1.08;NK=0.83;T_CD4=0.94;T_CD8=1.40;
chr5	138178617	138187451	B=30.75;NK=18.83;T_CD4=22.75;T_CD8=22.50;
chr17	3519263	3557713	B=2.66;NK=6.22;T_CD4=3.81;T_CD8=0.99;
chrX	48171969	48208878	B=11.86;NK=16.08;T_CD4=8.48;T_CD8=6.86;
chr9	58218076	58249786	B=92.09;NK=26.02;T_CD4=16.19;T_CD8=26.04;
chr7	105604463	105633571	B=2.51;NK=3.16;T_CD4=0.85;T_CD8=1.19;
chr8	79639618	79677724	B=8.32;NK=7.58;T_CD4=7.39;T_CD8=5.13;
chr2	148672601	148676027	B=15.87;NK=29.81;T_CD4=18.87;T_CD8=13.61;
chr4	136206365	136245216	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr11	58888153	58904225	B=1.17;NK=0.99;T_CD4=1.07;T_CD8=0.67;
chr15	102102988	102116401	B=0.00;NK=2.13;T_CD4=0.00;T_CD8=0.17;
chrX	48108725	48136981	B=0.00;NK=0.00;T_CD4=0.22;T_CD8=0.00;
chr5	138139702	138155744	B=2.31;NK=2.92;T_CD4=3.96;T_CD8=1.57;
chrX	48025146	48034853	B=0.33;NK=0.49;T_CD4=0.00;T_CD8=0.05;
chr10	62268855	62379908	B=8.63;NK=23.74;T_CD4=18.47;T_CD8=15.32;
chr18	14624198	14682914	B=8.90;NK=25.11;T_CD4=15.66;T_CD8=12.91;
chr2	148395344	148396767	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr3	53513939	53657355	B=0.03;NK=0.00;T_CD4=0.02;T_CD8=0.00;
chr5	138116903	138134265	B=5.33;NK=9.31;T_CD4=5.12;T_CD8=3.95;
chr7	30240138	30280419	B=1.23;NK=3.82;T_CD4=2.87;T_CD8=4.55;
chr8	79266424	79294956	B=3.09;NK=3.28;T_CD4=1.28;T_CD8=1.66;
chr2	148042877	148046969	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr4	101909121	101911908	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr7	30161274	30169727	B=0.87;NK=0.00;T_CD4=0.39;T_CD8=0.16;
chr10	62185396	62231218	B=0.87;NK=0.00;T_CD4=0.00;T_CD8=0.09;
chr7	105558483	105581653	B=0.00;NK=2.22;T_CD4=0.48;T_CD8=0.64;
chr3	144822623	144849357	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr2	147361925	147393295	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr1	119415465	119422248	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr7	105554360	105558388	B=5.11;NK=11.30;T_CD4=5.97;T_CD8=9.50;
chr5	137981521	137990233	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr18	35598617	35617186	B=90.73;NK=132.40;T_CD4=77.39;T_CD8=84.83;
chr7	105480607	105482197	B=0.00;NK=0.77;T_CD4=0.00;T_CD8=0.00;
chr3	144688844	144720323	B=16.98;NK=24.46;T_CD4=12.16;T_CD8=10.11;
chr17	78177590	78177947	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr8	78505271	78508928	B=50.48;NK=35.87;T_CD4=42.83;T_CD8=32.45;
chr19	44394451	44407709	B=37.40;NK=0.48;T_CD4=0.16;T_CD8=0.03;
chr3	144570304	144597680	B=71.20;NK=106.38;T_CD4=70.56;T_CD8=56.29;
chr15	58889229	58902390	B=6.02;NK=6.57;T_CD4=6.08;T_CD8=4.77;
chr15	58872649	58876781	B=1.52;NK=1.49;T_CD4=1.32;T_CD8=0.75;
chrX	45090904	45092791	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr17	45563964	45567669	B=12.12;NK=13.74;T_CD4=8.10;T_CD8=6.61;
chr17	56119680	56121946	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.62;
chr3	78966359	78966799	B=15.11;NK=15.68;T_CD4=25.56;T_CD8=15.30;
chr17	25989036	26069409	B=1.69;NK=1.30;T_CD4=3.73;T_CD8=1.99;
chr8	78213297	78394326	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr8	84097075	84104773	B=119.23;NK=42.66;T_CD4=117.60;T_CD8=35.91;
chr17	87107679	87137583	B=1.83;NK=2.11;T_CD4=1.59;T_CD8=0.89;
chr15	58510048	58665092	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr5	137787798	137822621	B=3.40;NK=1.09;T_CD4=1.92;T_CD8=2.98;
chr2	146239879	146512026	B=1.08;NK=3.95;T_CD4=2.40;T_CD8=1.56;
chr3	51515319	51560879	B=3.51;NK=3.49;T_CD4=5.74;T_CD8=2.77;
chr9	50892801	51009073	B=1.30;NK=3.76;T_CD4=3.84;T_CD8=2.55;
chr15	58415468	58457801	B=3.16;NK=4.11;T_CD4=3.82;T_CD8=2.24;
chr11	58640465	58652404	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr19	46312087	46327156	B=15.04;NK=4.36;T_CD4=6.85;T_CD8=4.12;
chr9	45319100	45347581	B=0.11;NK=0.00;T_CD4=0.48;T_CD8=0.30;
chr17	36812171	36815564	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr8	77549397	77581338	B=7.34;NK=11.20;T_CD4=9.69;T_CD8=7.89;
chr1	38177326	38664955	B=10.98;NK=2.73;T_CD4=6.58;T_CD8=5.79;
chr4	135759715	135815564	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.09;
chr6	40493592	40494485	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr2	145934784	146215039	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr11	58608204	58616075	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr8	77250366	77517907	B=0.46;NK=4.08;T_CD4=3.48;T_CD8=1.08;
chr12	13219308	13249213	B=8.14;NK=9.93;T_CD4=6.67;T_CD8=7.95;
chr10	61475833	61582226	B=3.62;NK=4.45;T_CD4=1.80;T_CD8=1.81;
chr3	51404677	51408988	B=71.88;NK=56.42;T_CD4=31.46;T_CD8=54.03;
chr4	135728172	135752140	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr6	40442863	40466813	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr3	51388412	51396738	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.14;
chr7	29289320	29293390	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chrX	21068406	21077963	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr12	12936096	12941914	B=0.00;NK=0.62;T_CD4=0.40;T_CD8=0.06;
chr10	61417972	61425338	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr6	40401375	40436135	B=0.62;NK=0.11;T_CD4=2.11;T_CD8=0.84;
chr3	51252720	51340663	B=21.56;NK=52.48;T_CD4=38.12;T_CD8=31.34;
chr15	101349571	101370125	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr4	135541888	135573630	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr9	107539007	107542193	B=23.76;NK=39.25;T_CD4=26.35;T_CD8=33.95;
chr17	10403012	10840311	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr2	11585437	11604153	B=85.54;NK=107.67;T_CD4=83.45;T_CD8=66.64;
chr10	61297836	61304263	B=0.52;NK=175.77;T_CD4=3.20;T_CD8=6.23;
chr15	101284301	101290934	B=14.60;NK=32.28;T_CD4=14.97;T_CD8=14.37;
chr9	58156265	58159221	B=0.00;NK=0.00;T_CD4=0.61;T_CD8=0.38;
chr5	34369933	34486456	B=9.59;NK=12.24;T_CD4=15.32;T_CD8=9.69;
chr3	37639947	37644598	B=0.14;NK=0.00;T_CD4=2.26;T_CD8=0.50;
chr8	26158212	26162940	B=3.65;NK=9.57;T_CD4=9.24;T_CD8=4.77;
chr1	37871738	37876228	B=2.64;NK=3.50;T_CD4=5.43;T_CD8=1.92;
chrX	20860511	20921004	B=0.00;NK=0.24;T_CD4=0.08;T_CD8=0.05;
chr5	137596645	137601058	B=22.97;NK=38.36;T_CD4=39.66;T_CD8=25.97;
chr5	34194874	34288449	B=2.38;NK=0.53;T_CD4=1.30;T_CD8=1.35;
chr3	37312519	37405377	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr8	26021421	26119224	B=6.83;NK=6.30;T_CD4=2.52;T_CD8=1.87;
chr5	34173887	34187720	B=56.45;NK=90.95;T_CD4=43.76;T_CD8=29.16;
chr18	35562146	35593835	B=34.24;NK=19.00;T_CD4=37.28;T_CD8=22.91;
chr7	29158829	29169841	B=0.09;NK=0.00;T_CD4=0.13;T_CD8=0.15;
chr4	135213969	135272814	B=9.83;NK=12.75;T_CD4=2.71;T_CD8=2.74;
chr11	58307069	58314627	B=18.52;NK=20.90;T_CD4=24.30;T_CD8=14.84;
chr17	36772910	36776234	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr10	60928226	60938132	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr8	25980604	25994121	B=1.65;NK=2.79;T_CD4=2.31;T_CD8=1.40;
chr18	73573044	73592575	B=2.43;NK=0.41;T_CD4=2.43;T_CD8=1.17;
chr2	10094593	10131396	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr9	63602655	63641889	B=11.09;NK=15.55;T_CD4=8.94;T_CD8=8.16;
chr2	144470557	144527414	B=0.05;NK=0.34;T_CD4=0.00;T_CD8=0.05;
chr8	25944459	25976744	B=2.23;NK=14.50;T_CD4=3.12;T_CD8=3.66;
chr2	10080593	10092806	B=18.19;NK=31.31;T_CD4=28.34;T_CD8=13.81;
chr19	3958645	3972103	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr4	134923592	134927671	B=300.56;NK=471.57;T_CD4=349.34;T_CD8=282.25;
chr3	36863106	37053033	B=15.93;NK=15.73;T_CD4=35.20;T_CD8=28.22;
chr11	58120002	58168539	B=2.48;NK=1.30;T_CD4=4.06;T_CD8=3.30;
chr11	78541817	78550777	B=2.23;NK=2.30;T_CD4=2.71;T_CD8=2.61;
chr2	144305175	144332146	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr15	100691813	100729376	B=4.60;NK=19.34;T_CD4=41.46;T_CD8=20.88;
chr9	100597798	100959375	B=23.59;NK=26.52;T_CD4=18.94;T_CD8=17.71;
chr9	42412316	42507809	B=10.71;NK=12.13;T_CD4=23.41;T_CD8=17.73;
chr4	134744735	134768024	B=6.24;NK=11.95;T_CD4=16.07;T_CD8=9.89;
chr8	25785591	25803975	B=6.12;NK=14.52;T_CD4=12.20;T_CD8=11.23;
chr8	124671335	124721983	B=30.30;NK=32.37;T_CD4=56.91;T_CD8=45.54;
chr4	134561690	134704290	B=0.24;NK=7.61;T_CD4=1.62;T_CD8=0.79;
chr2	144033059	144073979	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr5	33658128	33678995	B=21.75;NK=11.80;T_CD4=5.64;T_CD8=8.92;
chrX	20425688	20519939	B=0.36;NK=0.16;T_CD4=0.36;T_CD8=0.13;
chr8	25764538	25785209	B=2.59;NK=2.57;T_CD4=2.01;T_CD8=1.24;
chr1	193175453	193201703	B=154.10;NK=194.88;T_CD4=199.18;T_CD8=165.33;
chr17	34187553	34197225	B=129.57;NK=129.35;T_CD4=138.15;T_CD8=133.65;
chr3	36573142	36613477	B=0.67;NK=0.00;T_CD4=0.10;T_CD8=0.13;
chr17	25959556	25985680	B=0.20;NK=0.00;T_CD4=0.07;T_CD8=0.09;
chr11	58009064	58062034	B=27.37;NK=28.59;T_CD4=28.15;T_CD8=31.38;
chr17	36670008	36672219	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr11	57828705	57832818	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr12	4862440	4874359	B=0.00;NK=1.18;T_CD4=0.49;T_CD8=0.12;
chr7	28982854	29003279	B=91.51;NK=8.92;T_CD4=17.89;T_CD8=14.93;
chr5	33600351	33629635	B=23.27;NK=27.47;T_CD4=29.82;T_CD8=19.18;
chrX	20105755	20291807	B=3.77;NK=0.93;T_CD4=0.52;T_CD8=0.39;
chr15	55015129	55072152	B=3.32;NK=5.05;T_CD4=3.55;T_CD8=3.05;
chr5	137314558	137333597	B=5.36;NK=8.01;T_CD4=4.10;T_CD8=3.30;
chr18	13006990	13022882	B=0.00;NK=0.00;T_CD4=0.17;T_CD8=0.00;
chrX	20059560	20097521	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr4	134496697	134510235	B=0.75;NK=26.40;T_CD4=17.70;T_CD8=15.33;
chr19	6993018	6996117	B=16.09;NK=33.86;T_CD4=20.66;T_CD8=12.77;
chr1	36698114	36714422	B=15.31;NK=24.09;T_CD4=18.39;T_CD8=12.57;
chr15	100469034	100479252	B=9.68;NK=10.86;T_CD4=8.92;T_CD8=10.70;
chr5	33378549	33419754	B=4.94;NK=5.38;T_CD4=5.49;T_CD8=3.94;
chrX	18414881	18461397	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr12	4817608	4827658	B=30.40;NK=59.37;T_CD4=40.61;T_CD8=23.73;
chr15	54745702	54754039	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr8	25578492	25597487	B=3.74;NK=3.12;T_CD4=5.95;T_CD8=4.21;
chr5	137295704	137307674	B=20.29;NK=20.52;T_CD4=21.80;T_CD8=14.54;
chr4	134396320	134427413	B=0.88;NK=0.73;T_CD4=0.98;T_CD8=0.36;
chrX	18162575	18279936	B=3.33;NK=6.30;T_CD4=4.97;T_CD8=3.85;
chr10	24637914	24712159	B=5.29;NK=5.62;T_CD4=3.95;T_CD8=2.13;
chr5	33247724	33275004	B=98.90;NK=64.06;T_CD4=66.97;T_CD8=34.77;
chr1	192496711	192771223	B=0.60;NK=2.01;T_CD4=0.09;T_CD8=0.11;
chr2	132804207	132816055	B=50.65;NK=30.03;T_CD4=31.62;T_CD8=20.01;
chr5	33213518	33218238	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.22;
chr15	39198332	39681940	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr5	137134924	137149320	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr11	56024987	56041010	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr1	192098546	192138062	B=4.09;NK=6.93;T_CD4=10.75;T_CD8=6.78;
chr3	35754138	35856271	B=6.02;NK=19.20;T_CD4=13.91;T_CD8=13.26;
chr9	21015960	21028797	B=12.16;NK=43.28;T_CD4=7.94;T_CD8=11.59;
chr8	25025451	25038962	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr1	36471620	36508764	B=1.00;NK=1.36;T_CD4=1.37;T_CD8=1.21;
chr9	90202027	90270804	B=0.18;NK=14.38;T_CD4=5.25;T_CD8=4.27;
chr5	137061504	137072272	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr8	105768308	105827350	B=2.69;NK=4.50;T_CD4=9.46;T_CD8=5.88;
chr18	49832670	49965473	B=11.11;NK=3.32;T_CD4=3.09;T_CD8=1.45;
chr19	9985174	10001633	B=0.85;NK=0.00;T_CD4=0.00;T_CD8=0.00;
chr9	14353990	14381242	B=3.20;NK=5.70;T_CD4=4.18;T_CD8=2.25;
